"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.804255730E1,2.422116846E-1,2.591087818E-1,-2.618894577E-1,4.408967555E-1
2.805055290E1,2.470000833E-1,1.992537975E-1,-2.594947815E-1,4.099373838E-1
2.805851799E1,2.116825581E-1,1.705522537E-1,-2.661046982E-1,3.804067389E-1
2.806648308E1,2.081550658E-1,1.787023544E-1,-1.963615417E-1,3.373735585E-1
2.807447868E1,2.272275686E-1,2.308328152E-1,-1.077051163E-1,3.413452044E-1
2.808247429E1,2.038208842E-1,1.677973270E-1,1.520900726E-1,3.046806295E-1
2.809050041E1,1.573663652E-1,4.955554008E-2,4.641189575E-1,4.925711433E-1
2.809849602E1,1.677047908E-1,-2.495431900E-2,7.489566803E-1,7.679086690E-1
2.810646110E1,1.176223531E-1,-1.452670097E-1,8.016738892E-1,8.231758905E-1
2.811445671E1,5.502857268E-2,-2.204632759E-1,8.473367691E-1,8.772752134E-1
2.812242180E1,4.030783474E-2,-2.952830791E-1,8.307123184E-1,8.825529867E-1
2.813044792E1,-2.807627618E-2,-3.848003149E-1,8.255500793E-1,9.112587411E-1
2.813844353E1,-1.343205720E-1,-4.508928061E-1,8.267211914E-1,9.512172554E-1
2.814643913E1,-1.008017510E-1,-4.700464010E-1,8.985471725E-1,1.019064097E0
2.815443474E1,2.425581217E-3,-4.747490883E-1,9.474363327E-1,1.059730242E0
2.816243034E1,3.711798787E-2,-4.846904278E-1,9.603958130E-1,1.076411944E0
2.817042595E1,5.139882863E-2,-4.527767897E-1,9.568662643E-1,1.059830981E0
2.817845207E1,2.035340816E-1,-2.718577385E-1,7.478456497E-1,8.213439402E-1
2.818644768E1,4.165118039E-1,1.352782249E-1,6.263732910E-2,4.423863876E-1
2.819444328E1,4.902780652E-1,5.181574821E-1,-6.752405167E-1,9.822471750E-1
2.820243889E1,2.735186219E-1,4.987030029E-1,-7.529315948E-1,9.436223335E-1
2.821040398E1,4.466885328E-2,2.231383324E-1,-3.721218109E-1,4.361887940E-1
2.821839958E1,5.265527964E-2,-7.724285126E-2,2.035083771E-1,2.239524416E-1
2.822642570E1,1.159723848E-1,-4.286589622E-1,8.782148361E-1,9.841033474E-1
2.823442131E1,1.149950400E-1,-7.863432169E-1,1.470844269E0,1.671808116E0
2.824241691E1,5.624435842E-2,-9.959927797E-1,1.964941978E0,2.203670126E0
2.825041252E1,-2.352803946E-3,-1.143984318E0,2.279697418E0,2.550632465E0
2.825834709E1,-8.867780864E-2,-1.239999652E0,2.370122910E0,2.676367967E0
2.826634270E1,-4.902639985E-2,-1.336513281E0,2.248600960E0,2.616271701E0
2.827430778E1,1.707935631E-1,-1.373076916E0,1.862302780E0,2.320060840E0
2.828233391E1,4.711917043E-1,-1.236866951E0,1.371589661E0,1.906074415E0
2.829032951E1,6.751620770E-1,-1.124973297E0,8.240451813E-1,1.549341541E0
2.829829460E1,6.753661633E-1,-1.050085783E0,3.605747223E-1,1.299543665E0
2.830629021E1,5.843867660E-1,-9.633680582E-1,1.916494370E-1,1.142941562E0
2.831425529E1,4.846657217E-1,-8.055641651E-1,1.785459518E-1,9.569290166E-1
2.832225090E1,4.209144413E-1,-7.210507393E-1,6.048202515E-2,8.371028676E-1
2.833027702E1,3.425970674E-1,-6.983011961E-1,-9.199142456E-3,7.778701275E-1
2.833827263E1,3.033452034E-1,-7.496109009E-1,-1.573028564E-1,8.238197641E-1
2.834623772E1,3.260858953E-1,-7.862958908E-1,-4.125757217E-1,9.459450117E-1
2.835423332E1,3.278911710E-1,-8.369622231E-1,-7.223730087E-1,1.153187386E0
2.836222893E1,4.375467896E-1,-8.102028370E-1,-1.000630379E0,1.359829763E0
2.837025505E1,4.728244543E-1,-7.818944454E-1,-1.220720291E0,1.524821274E0
2.837825065E1,4.574163556E-1,-7.276784182E-1,-1.339710236E0,1.591718919E0
2.838624626E1,3.830351830E-1,-6.975001097E-1,-1.489410400E0,1.688657957E0
2.839424186E1,2.129567862E-1,-6.548686028E-1,-1.799233913E0,1.926511395E0
2.840223747E1,1.752154529E-2,-6.075773239E-1,-2.101888657E0,2.188011228E0
2.841020256E1,-9.912949055E-2,-4.991689920E-1,-2.086409092E0,2.147579856E0
2.841822868E1,-5.262838304E-2,-4.438846111E-1,-1.887038231E0,1.939256708E0
2.842622429E1,-1.648190618E-2,-4.801665545E-1,-1.659353256E0,1.727508264E0
2.843425041E1,-2.155202627E-2,-5.366841555E-1,-1.482210159E0,1.576528252E0
2.844224602E1,-2.057616413E-2,-5.987831354E-1,-1.353272438E0,1.479969903E0
2.845024162E1,-7.450200617E-2,-6.894445419E-1,-1.253635406E0,1.432650012E0
2.845823723E1,-2.704742551E-1,-8.722766638E-1,-1.015974998E0,1.366099593E0
2.846623283E1,-4.384694099E-1,-1.087259173E0,-6.308002472E-1,1.331276412E0
2.847422844E1,-4.821259975E-1,-1.298516631E0,-2.274274826E-1,1.403678802E0
2.848222404E1,-4.533956051E-1,-1.461322308E0,1.197309494E-1,1.534720157E0
2.849015861E1,-4.338367581E-1,-1.610373020E0,3.470010757E-1,1.703503843E0
2.849815422E1,-4.368875921E-1,-1.792413354E0,6.355686188E-1,1.951297996E0
2.850618034E1,-2.826916277E-1,-1.871279478E0,1.079319954E0,2.178653943E0
2.851417595E1,-4.491196945E-2,-1.869783640E0,1.228484154E0,2.237695525E0
2.852217155E1,1.159006208E-1,-1.786912680E0,1.088190079E0,2.095387202E0
2.853013664E1,1.259289235E-1,-1.565820932E0,8.261184692E-1,1.774859153E0
2.853813225E1,1.163583323E-1,-1.238333702E0,5.117492676E-1,1.344952390E0
2.854615837E1,7.193147391E-2,-9.311197996E-1,1.497316360E-1,9.458212204E-1
2.855415398E1,9.844976664E-2,-7.490959167E-1,-1.045017242E-1,7.627303976E-1
2.856214958E1,1.036378145E-1,-6.954833269E-1,-2.950868607E-1,7.625707246E-1
2.857014518E1,8.448419720E-2,-6.883006096E-1,-3.621244431E-1,7.823230925E-1
2.857811027E1,1.502496749E-1,-6.327443123E-1,-3.079128265E-1,7.195489131E-1
2.858610588E1,2.237571329E-1,-5.952836275E-1,-2.247095108E-1,6.744807009E-1
2.859410148E1,3.208400607E-1,-5.318441391E-1,-2.103624344E-1,6.557811271E-1
2.860209709E1,3.545345068E-1,-5.055921078E-1,-3.197317123E-1,6.953750526E-1
2.861009270E1,2.454337776E-1,-5.406366587E-1,-5.791072845E-1,8.293919356E-1
2.861808830E1,1.956795156E-1,-5.236365795E-1,-8.330364227E-1,1.003212551E0
2.862611442E1,2.862794697E-1,-4.392652512E-1,-1.036229134E0,1.161327134E0
2.863411003E1,4.027822614E-1,-2.911758423E-1,-1.131466866E0,1.235813169E0
2.864210564E1,4.145552516E-1,-1.937154531E-1,-1.138033867E0,1.226581761E0
2.865007072E1,2.924943268E-1,-9.391021729E-2,-1.144053459E0,1.184580254E0
2.865803581E1,2.246770561E-1,-3.684723377E-2,-1.143795967E0,1.166236131E0
2.866606193E1,1.893431842E-1,-3.963947296E-2,-1.098066330E0,1.114976141E0
2.867402702E1,1.845700592E-1,-7.988047600E-2,-9.462118149E-1,9.673488491E-1
2.868205314E1,1.458140612E-1,-1.138101816E-1,-8.444347382E-1,8.644562018E-1
2.869004875E1,8.314470202E-2,-1.740424633E-1,-7.833127975E-1,8.067110755E-1
2.869798332E1,3.918584585E-1,-1.088365316E-1,-4.229679108E-1,5.867710760E-1
2.870594841E1,1.547143936E0,2.682126760E-1,3.206586838E-1,1.602627340E0
2.871394401E1,2.350495815E0,-2.257263660E-2,3.522014618E-2,2.350868044E0
2.872190910E1,1.704993963E0,-6.731573343E-1,-6.241254807E-1,1.936408487E0
2.872993523E1,6.179260015E-1,-8.797032237E-1,-1.396830559E0,1.762624723E0
2.873793083E1,-2.362222373E-1,-5.936332941E-1,-1.619933128E0,1.741374392E0
2.874589592E1,-6.830868125E-1,-8.080744743E-2,-8.619375229E-1,1.102757331E0
2.875389152E1,-1.242001653E0,3.978195190E-1,-5.223312378E-1,1.404869530E0
2.876185661E1,-1.578056455E0,6.150517464E-1,-1.594944000E-1,1.701172916E0
2.876988273E1,-1.487748504E0,7.487764359E-1,4.901523590E-1,1.736177150E0
2.877787834E1,-8.707948923E-1,7.594667673E-1,6.529684067E-1,1.327192998E0
2.878587395E1,-9.515004605E-2,6.372691393E-1,1.605033875E-1,6.640232108E-1
2.879386955E1,3.526885211E-1,5.017076731E-1,-4.666433334E-1,7.706203883E-1
2.880186516E1,4.434399009E-1,3.059619665E-1,-8.245401382E-1,9.849457397E-1
2.880983024E1,2.433126569E-1,2.125937939E-1,-7.024583817E-1,7.732043379E-1
2.881785637E1,-8.901660144E-2,2.653158903E-1,-2.005729675E-1,3.443050861E-1
2.882585197E1,-2.101327181E-1,4.471495152E-1,2.775316238E-1,5.666764953E-1
2.883384758E1,-1.978503168E-1,5.610032082E-1,6.128330231E-1,8.540688857E-1
2.884184318E1,-1.193342507E-1,5.689650774E-1,7.075796127E-1,9.157678915E-1
2.884983879E1,-1.633794606E-2,5.022543669E-1,6.335573196E-1,8.086539772E-1
2.885782452E1,5.352528393E-2,4.425485134E-1,5.175590515E-1,6.830677233E-1
2.886583000E1,1.303381324E-1,4.458907843E-1,3.617219925E-1,5.887694117E-1
2.887385612E1,1.881255805E-1,4.910278320E-1,4.604320526E-1,6.989257764E-1
2.888185173E1,2.057584822E-1,4.819957018E-1,2.121820450E-1,5.654004154E-1
2.888981682E1,1.019682288E-1,4.634507895E-1,-5.042552948E-2,4.772073846E-1
2.889781242E1,1.130899787E-2,4.897778034E-1,-1.050176620E-1,5.010378224E-1
2.890583854E1,-5.010208488E-2,4.827512503E-1,-1.001911163E-1,4.955776915E-1
2.891380363E1,-1.328430772E-1,4.381959438E-1,1.420211792E-2,4.581098869E-1
2.892182625E1,-2.144564390E-1,2.987414598E-1,1.375236511E-1,3.926204002E-1
2.892982536E1,-2.725121081E-1,8.760106564E-2,2.746496201E-1,3.966978820E-1
2.893775993E1,-3.266099095E-1,-1.222649813E-1,3.299522400E-1,4.800950316E-1
2.894575554E1,-4.172770083E-1,-2.105084658E-1,3.539199829E-1,5.862535886E-1
2.895372063E1,-4.008826613E-1,-2.431315184E-1,3.730316162E-1,5.991430798E-1
2.896171623E1,-3.468449116E-1,-2.035931349E-1,4.072160721E-1,5.723429799E-1
2.896974235E1,-3.492391407E-1,5.498075485E-2,1.079406738E-1,3.696512544E-1
2.897773796E1,-3.440163732E-1,3.757088184E-1,-4.536046982E-1,6.821008748E-1
2.898570305E1,-4.101978540E-1,5.812480450E-1,-9.673280716E-1,1.200764410E0
2.899369865E1,-4.683287144E-1,6.191837788E-1,-1.182294846E0,1.414404977E0
2.900166374E1,-5.882686377E-1,4.705898762E-1,-1.165916443E0,1.388119582E0
2.900968986E1,-5.556544065E-1,1.732623577E-1,-1.258341789E0,1.386432733E0
2.901768547E1,-2.587961257E-1,-1.038939953E-1,-9.496164322E-1,9.897175179E-1
2.902565044E1,7.742199302E-2,-4.280252457E-1,-1.559257507E-1,4.620742534E-1
2.903364616E1,2.515666187E-1,-8.695173264E-1,6.537466049E-1,1.116570987E0
2.904164177E1,1.184525490E-1,-1.314312935E0,1.408280373E0,1.929948990E0
2.904960686E1,-9.537458420E-2,-1.652342558E0,1.895146370E0,2.516130363E0
2.905760246E1,-2.581766844E-1,-1.850229263E0,2.265465736E0,2.936381877E0
2.906562858E1,-3.713168204E-1,-2.024677515E0,2.092577934E0,2.935315593E0
2.907359367E1,-2.575054169E-1,-2.043693542E0,2.637196541E0,3.346311093E0
2.908161980E1,-1.717332006E-1,-1.970565557E0,2.960417747E0,3.560434545E0
2.908961540E1,-1.505728960E-1,-1.895130992E0,2.429408073E0,3.084836667E0
2.909758049E1,-2.515041828E-1,-1.678755403E0,1.319148064E0,2.149796658E0
2.910554558E1,-4.840326309E-1,-1.496425629E0,1.248397827E-1,1.577707901E0
2.911354118E1,-7.506031990E-1,-1.312969685E0,-8.666257858E-1,1.743081985E0
2.912153679E1,-9.014378786E-1,-1.054395914E0,-1.484330177E0,2.031643932E0
2.912953239E1,-8.980414867E-1,-8.388144970E-1,-1.904223442E0,2.266308715E0
2.913755852E1,-8.675699234E-1,-7.008507252E-1,-2.142512321E0,2.415414738E0
2.914555412E1,-8.659965992E-1,-6.231353283E-1,-2.117108345E0,2.370737331E0
2.915354973E1,-7.857861519E-1,-5.914204121E-1,-1.933961391E0,2.169664639E0
2.916154533E1,-6.805958152E-1,-5.929756165E-1,-1.590269089E0,1.828602341E0
2.916957146E1,-5.358510613E-1,-5.529165268E-1,-1.296366692E0,1.507786339E0
2.917756706E1,-3.322505057E-1,-5.181268454E-1,-1.080702782E0,1.243689804E0
2.918556267E1,-1.573310792E-1,-5.135606527E-1,-9.885005951E-1,1.125002684E0
2.919352775E1,-4.572099447E-2,-5.251363516E-1,-1.005306244E0,1.135120805E0
2.920152336E1,1.211845875E-2,-4.952064753E-1,-8.677186966E-1,9.991556669E-1
2.920948845E1,1.812046766E-2,-4.586161375E-1,-8.848276138E-1,9.967833361E-1
2.921742302E1,-5.000370741E-2,-4.615523815E-1,-1.094769478E0,1.189138840E0
2.922544914E1,-8.727899194E-2,-4.669466019E-1,-1.395452499E0,1.474091052E0
2.923344475E1,-1.283957958E-1,-4.675600529E-1,-1.428344727E0,1.508398668E0
2.924144035E1,-1.278544962E-1,-5.411781073E-1,-1.244003296E0,1.362631541E0
2.924943596E1,-1.238913238E-1,-6.899502277E-1,-9.909276962E-1,1.213803145E0
2.925743156E1,-1.757294834E-1,-8.951203823E-1,-5.301818848E-1,1.055089655E0
2.926544252E1,-3.521649241E-1,-1.121731043E0,2.340126038E-2,1.175945698E0
2.927345329E1,-4.755235314E-1,-1.290676713E0,6.168861389E-1,1.507487152E0
2.928142471E1,-3.883220851E-1,-1.331395626E0,1.001879692E0,1.710897797E0
2.928944450E1,-2.466658056E-1,-1.290050864E0,1.244296074E0,1.809239611E0
2.929740959E1,-2.597616017E-1,-1.325574398E0,1.337791443E0,1.901133746E0
2.930537468E1,-3.972682655E-1,-1.371863365E0,1.139055252E0,1.826821840E0
2.931337028E1,-4.900166392E-1,-1.321877718E0,7.537546158E-1,1.598631611E0
2.932133537E1,-4.269060493E-1,-1.122440815E0,3.328876495E-1,1.246168666E0
2.932936149E1,-3.691886067E-1,-8.901722431E-1,-5.167865753E-2,9.650790296E-1
2.933735710E1,-3.391624689E-1,-6.543326378E-1,-3.469867706E-1,8.146055488E-1
2.934535271E1,-3.452048898E-1,-4.582786560E-1,-6.176137924E-1,8.429902366E-1
2.935334831E1,-4.327653646E-1,-2.656990290E-1,-8.014831543E-1,9.488187822E-1
2.936134392E1,-3.815577030E-1,-9.498882294E-2,-9.778461456E-1,1.053941290E0
2.936930900E1,-2.554368675E-1,3.513932228E-2,-1.168424606E0,1.196536178E0
2.937733513E1,5.181647837E-3,1.685302258E-1,-1.227419853E0,1.238946642E0
2.938533073E1,1.913317442E-1,1.882495880E-1,-1.080744743E0,1.113577543E0
2.939332634E1,1.947943121E-1,1.098632812E-1,-1.053762436E0,1.077232582E0
2.940132194E1,8.377636969E-2,2.353453636E-2,-1.091259003E0,1.094723054E0
2.940931755E1,1.164446175E-1,-2.371907234E-2,-9.656200409E-1,9.729049320E-1
2.941731315E1,3.088250756E-1,-5.879926682E-2,-7.988128662E-1,8.584475967E-1
2.942528886E1,4.501708448E-1,-7.976913452E-2,-5.476016998E-1,7.133614273E-1
2.943333488E1,1.133723259E0,-1.117017269E-1,-4.678659439E-1,1.231545470E0
2.944131617E1,7.781144381E-1,-4.051932096E-1,1.326837540E-1,8.872703052E-1
2.944929558E1,6.734002829E-1,-1.544911861E-1,5.577688217E-1,8.879422988E-1
2.945729118E1,1.211886704E-1,-7.315969467E-2,2.998905182E-1,3.316223118E-1
2.946531731E1,1.233891547E-1,-3.438496590E-2,-2.130079269E-1,2.485549966E-1
2.947331291E1,2.489030361E-2,1.634984016E-1,-5.266828537E-1,5.520381173E-1
2.948130852E1,-2.710660696E-1,1.652414799E-1,-8.875961304E-1,9.426603054E-1
2.948927360E1,-4.889383912E-1,2.322793007E-1,-1.294610977E0,1.403222009E0
2.949726921E1,-6.297631264E-1,2.883002758E-1,-1.561183929E0,1.707926786E0
2.950529533E1,-5.592710376E-1,2.120218277E-1,-1.616894245E0,1.723973419E0
2.951329094E1,-3.801120222E-1,1.781539917E-1,-1.473736763E0,1.532358979E0
2.952128654E1,-1.735194027E-1,1.658251286E-1,-1.085793495E0,1.112004708E0
2.952928215E1,-5.984219909E-2,1.071734428E-1,-5.383491516E-1,5.521657764E-1
2.953727775E1,2.836287022E-2,8.502674103E-2,-7.232570648E-2,1.151738118E-1
2.954530388E1,1.102107167E-1,2.020158768E-1,1.142530441E-1,2.569252316E-1
2.955329948E1,1.272417307E-1,3.115706444E-1,5.272960663E-2,3.406569181E-1
2.956129509E1,6.196010113E-2,1.888482571E-1,1.598358154E-3,1.987593346E-1
2.956926018E1,-6.955021620E-2,1.188826561E-2,-2.263259888E-2,7.409991879E-2
2.957725578E1,-3.601956367E-2,8.656644821E-2,-1.987457275E-2,9.584444462E-2
2.958528190E1,-7.891207933E-2,8.573889732E-2,-1.433725357E-1,1.847537788E-1
2.959327751E1,-9.978401661E-2,1.661751270E-1,-3.730278015E-1,4.203816879E-1
2.960127312E1,-1.497950554E-1,1.765351295E-1,-2.326211929E-1,3.282008988E-1
2.960926872E1,-2.606450319E-1,1.185226440E-1,-3.649749756E-1,4.638859586E-1
2.961723381E1,-1.640830636E-1,6.305265427E-2,-4.668760300E-1,4.988708413E-1
2.962522941E1,-3.974580765E-2,1.024892330E-1,-2.767648697E-1,2.977961806E-1
2.963319450E1,7.283234596E-2,1.475968361E-1,8.463859558E-3,1.648059876E-1
2.964122063E1,8.272266388E-2,1.473910809E-1,9.672546387E-2,1.947382479E-1
2.964921623E1,9.014505148E-2,3.135585785E-2,1.633892059E-1,1.892230238E-1
2.965715080E1,6.461721659E-2,-1.249523163E-1,3.595161438E-1,3.860574098E-1
2.966517692E1,2.171784639E-2,-1.543674469E-1,4.578733444E-1,4.836827194E-1
2.967314201E1,1.933395863E-3,-2.003407478E-1,3.580474854E-1,4.102903302E-1
2.968113762E1,-1.344031096E-2,-3.141713142E-1,1.652708054E-1,3.552445577E-1
2.968916374E1,-2.521667480E-1,-3.414642811E-1,3.917694092E-3,4.245012042E-1
2.969715935E1,-3.927198052E-1,-2.722809315E-1,-1.310501099E-1,4.955198103E-1
2.970512443E1,-3.440565467E-1,-2.238957882E-1,-8.878993988E-2,4.199855768E-1
2.971312004E1,-2.613563538E-1,-1.878323555E-1,-1.304683685E-1,3.472896955E-1
2.972108132E1,-1.893996596E-1,-1.127805710E-1,-4.208068848E-1,4.750474950E-1
2.972908329E1,7.050341368E-2,3.153097630E-1,-6.897106171E-1,7.616375209E-1
2.973707425E1,1.582146883E-1,6.607506275E-1,-1.284193993E0,1.452851503E0
2.974508713E1,-3.167712688E-2,6.378643513E-1,-1.420576096E0,1.557533568E0
2.975309807E1,-2.774991989E-1,4.552974701E-1,-1.235821724E0,1.345940907E0
2.976109367E1,-2.942622900E-1,2.878522873E-1,-8.786649704E-1,9.703099324E-1
2.976905876E1,-1.654859781E-1,1.330223083E-1,-3.562316895E-1,4.147065951E-1
2.977705436E1,-3.564070463E-1,-1.280171871E-1,4.494047165E-1,5.876895286E-1
2.978508049E1,-5.494799614E-1,-2.705760002E-1,9.354763031E-1,1.118148252E0
2.979307609E1,-6.324985027E-1,-2.836554050E-1,1.131233215E0,1.326726548E0
2.980107170E1,-5.705878735E-1,-4.170136452E-1,1.111271858E0,1.316964709E0
2.980903679E1,-4.939146042E-1,-6.342645884E-1,1.083069801E0,1.348808140E0
2.981703239E1,-4.300023317E-1,-7.467786074E-1,1.207357407E0,1.483338195E0
2.982504532E1,-3.758555651E-1,-8.640229702E-1,1.338633537E0,1.636992012E0
2.983305412E1,-2.713354826E-1,-8.762357235E-1,1.700291634E0,1.931942967E0
2.984104973E1,-2.328507900E-1,-8.983529806E-1,2.058942795E0,2.258429322E0
2.984903952E1,-3.467284441E-1,-1.180348277E0,2.123217583E0,2.453873585E0
2.985697990E1,-5.987323523E-1,-1.307471752E0,1.931771278E0,2.408257271E0
2.986495259E1,-6.722515821E-1,-1.258608103E0,1.532337189E0,2.093817997E0
2.987294060E1,-4.641566277E-1,-9.526078701E-1,7.616147995E-1,1.304975184E0
2.988096672E1,-3.318585157E-1,-8.715695143E-1,-1.182994843E-1,9.400841774E-1
2.988896232E1,-2.896986008E-1,-8.384310007E-1,-7.807874680E-1,1.181744851E0
2.989692741E1,-2.527743578E-1,-8.118531704E-1,-9.394264221E-1,1.267092123E0
2.990495354E1,-2.820000648E-1,-6.911796331E-1,-8.442173004E-1,1.126923321E0
2.991291862E1,-2.334438562E-1,-5.756438971E-1,-6.326103210E-1,8.865989784E-1
2.992091423E1,-1.906118393E-1,-6.132444143E-1,-5.118246078E-1,8.211979141E-1
2.992891852E1,-1.717849970E-1,-7.363822460E-1,-7.758131027E-1,1.083353529E0
2.993691229E1,-1.332067251E-1,-7.103669643E-1,-1.051303864E0,1.275776261E0
2.994490104E1,-4.487848282E-2,-5.185636282E-1,-1.338103294E0,1.435772524E0
2.995289665E1,2.969193459E-2,-4.580208063E-1,-1.623712063E0,1.687336817E0
2.996086174E1,8.791899681E-2,-4.980953932E-1,-1.769705772E0,1.840567111E0
2.996887325E1,4.887354374E-2,-5.294632912E-1,-1.717449665E0,1.797874676E0
2.997688347E1,-1.006126404E-1,-4.132063389E-1,-1.339429855E0,1.405323706E0
2.998486936E1,-7.877302170E-2,-3.818346262E-1,-1.067314148E0,1.136293255E0
2.999287468E1,-1.555204391E-3,-5.596525669E-1,-8.032665253E-1,9.790048646E-1
3.000085836E1,-1.720761061E-1,-6.661748886E-1,-4.589128494E-1,8.270430290E-1
3.000883537E1,-4.667830467E-1,-6.902469397E-1,-1.208181381E-1,8.419764088E-1
3.001683806E1,-5.990080833E-1,-7.350919247E-1,2.965908051E-1,9.935476472E-1
3.002484652E1,-4.645837545E-1,-7.469179630E-1,7.748785019E-1,1.172246220E0
3.003285271E1,-5.879936218E-1,-9.056251645E-1,6.898088455E-1,1.281299997E0
3.004082140E1,-6.869593859E-1,-1.097835898E0,4.936790466E-1,1.385956658E0
3.004881340E1,-9.253418446E-1,-1.126129150E0,7.179765701E-1,1.624781446E0
3.005680900E1,-8.128675222E-1,-1.089727044E0,4.792766571E-1,1.441514743E0
3.006480009E1,-6.916412115E-1,-9.427039623E-1,1.024341583E-1,1.173691221E0
3.007283073E1,-7.211574316E-1,-7.307231426E-1,-2.913284302E-1,1.067190989E0
3.008082634E1,-6.387434006E-1,-6.451231241E-1,-4.825181961E-1,1.028105436E0
3.008881490E1,-5.507730246E-1,-6.271291971E-1,-5.165615082E-1,9.815690226E-1
3.009681236E1,-3.522108793E-1,-5.904430151E-1,-5.011873245E-1,8.508020874E-1
3.010484367E1,-1.673150063E-1,-4.253200293E-1,-2.806310654E-1,5.363256785E-1
3.011280876E1,-1.792074442E-1,-3.598200083E-1,-1.127805710E-1,4.174987468E-1
3.012077385E1,-1.033277512E-1,-2.740514278E-1,-9.751796722E-2,3.086916960E-1
3.012879997E1,-1.150026321E-1,-1.845251322E-1,-2.900772095E-1,3.625188509E-1
3.013679558E1,-1.567897797E-1,-1.869188547E-1,-4.965648651E-1,5.532615643E-1
3.014476066E1,-1.049077511E-1,-1.219685078E-1,-8.031339645E-1,8.190885899E-1
3.015275627E1,-1.794159412E-2,-3.026330471E-2,-1.097496986E0,1.098060747E0
3.016075188E1,5.449724197E-2,-1.033818722E-2,-1.255414963E0,1.256639788E0
3.016871696E1,9.196400642E-2,-2.997076511E-2,-1.367885590E0,1.371301065E0
3.017671257E1,7.145106792E-2,2.849590778E-2,-1.324686050E0,1.326917633E0
3.018473869E1,-6.276047230E-2,1.172564030E-1,-1.269588470E0,1.276535477E0
3.019272563E1,-9.854865074E-2,1.788195372E-1,-1.300910950E0,1.316836194E0
3.020072990E1,-1.018190384E-1,1.491236687E-1,-1.243387222E0,1.256430169E0
3.020872551E1,-5.200350285E-2,1.295231581E-1,-1.078985214E0,1.087975048E0
3.021672111E1,-5.728137493E-2,1.435477734E-1,-9.030637741E-1,9.161939201E-1
3.022471694E1,-4.043436050E-2,1.907811165E-1,-6.551446915E-1,6.835546347E-1
3.023274284E1,-3.170096874E-2,2.554867268E-1,-3.415575027E-1,4.277147959E-1
3.024073845E1,-9.558939934E-2,1.852617264E-1,-1.511211395E-1,2.574817262E-1
3.024869871E1,-2.170679569E-1,1.228414774E-1,-1.366481781E-1,2.843962923E-1
3.025669482E1,-2.515772581E-1,9.849929810E-2,-1.310739517E-1,3.002892095E-1
3.026466423E1,-2.536183596E-1,1.673235893E-1,2.852058411E-2,3.051768005E-1
3.027265983E1,-2.674078941E-1,2.444534302E-1,1.654272079E-1,3.982845999E-1
3.028059440E1,-3.042591810E-1,2.560631037E-1,7.383441925E-2,4.044669131E-1
3.028862053E1,-3.200321198E-1,1.997495890E-1,3.318977356E-2,3.787109941E-1
3.029661613E1,-2.855235338E-1,2.432705164E-1,1.931715012E-1,4.219235255E-1
3.030458122E1,-1.802624464E-1,2.677839994E-1,-4.311656952E-2,3.256713965E-1
3.031257683E1,-2.158253193E-1,2.730900049E-1,-4.631843567E-1,5.793949150E-1
3.032057243E1,-2.392483950E-1,2.492979765E-1,-8.089141846E-1,8.796200507E-1
3.032851836E1,-2.794061899E-1,2.835566998E-1,-9.727754593E-1,1.051077692E0
3.033653309E1,-3.055284023E-1,3.708052635E-1,-8.906068802E-1,1.011941087E0
3.034455925E1,-2.933174372E-1,4.068125486E-1,-6.128463745E-1,7.919041908E-1
3.035255485E1,-2.096586227E-1,3.484582901E-1,-3.952789307E-1,5.671202263E-1
3.036055046E1,-1.631442308E-1,3.329782486E-1,-1.994628906E-1,4.210415643E-1
